Provider,product,Price,CPU_RAM_Price,Storage_Price,Cluster_fee,licensed_OS,Hybrid_support,internal_egress_price,external_egress_price,internal_egress,external_egress,CPU,RAM,STORAGE,Cluster_management_fee,Regional_redundancy,Autoscaling,Vendor_lock-in,Payment_option,Term_Length,Instance_Type,Disk_type,OS,Hybrid_multicloud_support,Pay_per_pod_usage,Region,Built-in_authentication,self-recovery_features,automate_backup_tasks,Versioning&upgrades
Amazon,RH162,0.80005,0.147,0.0159,0.03,0,0.114,0,0.4932,400,3000,4,16,500,yes,no,both,no,partially upfront,3 Year commitment,On Demand,Standard,Linux,yes,no,Asia,yes,yes,yes,yes
Amazon,RH163,0.79505,0.142,0.0159,0.03,0,0.114,0,0.4932,400,3000,4,16,500,yes,no,both,no,All upfront,3 Year commitment,On Demand,Standard,Linux,yes,no,Asia,yes,yes,yes,yes
Amazon,RH164,0.87705,0.167,0.0159,0.03,0,0.171,0,0.4932,400,3000,4,16,500,yes,no,both,no,no upfront,3 Year commitment,Dedicated,Standard,Linux,yes,no,Asia,yes,yes,yes,yes
Amazon,RH165,0.94485,0.2918,0.0159,0.03,0,0.114,0,0.4932,400,3000,4,16,500,yes,no,both,no,no upfront,No commitment,Dedicated,Standard,Linux,yes,no,Asia,yes,yes,yes,yes
Amazon,RH166,0.86305,0.21,0.0159,0.03,0,0.114,0,0.4932,500,3000,4,16,500,yes,no,both,no,no upfront,1 Year commitment,Dedicated,Standard,Linux,yes,no,Asia,yes,yes,yes,yes
Amazon,RH167,0.85705,0.204,0.0159,0.03,0,0.114,0,0.4932,500,3000,4,16,500,yes,no,both,no,partially upfront,1 Year commitment,Dedicated,Standard,Linux,yes,no,Asia,yes,yes,yes,yes
Amazon,RH168,0.85405,0.201,0.0159,0.03,0,0.114,0,0.4932,500,3000,4,16,500,yes,no,both,no,All upfront,1 Year commitment,Dedicated,Standard,Linux,yes,no,Asia,yes,yes,yes,yes
Amazon,RH169,0.80805,0.155,0.0159,0.03,0,0.114,0,0.4932,500,3000,4,16,500,yes,no,both,no,All upfront,3 Year commitment,Dedicated,Standard,Linux,yes,no,Asia,yes,yes,yes,yes
Amazon,RH170,0.81305,0.16,0.0159,0.03,0,0.114,0,0.4932,500,3000,4,16,500,yes,no,both,no,partially upfront,3 Year commitment,Dedicated,Standard,Linux,yes,no,Asia,yes,yes,yes,yes
Google,S2,0.41248,0.172668,0.0065,0,0.184,0,0,0.0493,100,300,4,16,100,no,no,both,no,no upfront,No commitment,On Demand,Standard,Windows,no,no,Europe,yes,yes,yes,yes
Google,S3,0.23606,0.172668,0.0065,0,0.007577,0,0,0.0493,100,300,4,16,100,no,no,both,no,no upfront,No commitment,On Demand,Standard,Linux,no,no,Europe,yes,yes,yes,yes
Google,S4,0.25028,0.172668,0.0283,0,0,0,0,0.0493,100,300,4,16,100,no,no,both,no,no upfront,No commitment,On Demand,SSD,free,no,no,Europe,yes,yes,yes,yes
Google,S5,0.43428,0.172668,0.0283,0,0.184,0,0,0.0493,100,300,4,16,100,no,no,both,no,no upfront,No commitment,On Demand,SSD,Windows,no,no,Europe,yes,yes,yes,yes
Google,S6,0.25028,0.172668,0.0283,0,0,0,0,0.0493,100,300,4,16,100,no,no,both,no,no upfront,No commitment,On Demand,SSD,Linux,no,no,Europe,yes,yes,yes,yes
Google,S7,0.11518,0.051788,0.0065,0,0.007577,0,0,0.0493,400,300,4,16,100,no,no,both,no,no upfront,No commitment,Spot,Standard,free,no,no,Europe,yes,yes,yes,yes
Google,S8,0.2916,0.051788,0.0065,0,0.184,0,0,0.0493,400,300,4,16,100,no,no,both,no,no upfront,No commitment,Spot,Standard,Windows,no,no,Europe,yes,yes,yes,yes
Google,S9,0.11518,0.051788,0.0065,0,0.007577,0,0,0.0493,400,300,4,16,100,no,no,both,no,no upfront,No commitment,Spot,Standard,Linux,no,no,Europe,yes,yes,yes,yes
Google,S10,0.17872,0.051788,0.0283,0,0,0,0,0.0986,400,600,4,16,100,no,no,both,no,no upfront,No commitment,Spot,SSD,free,no,no,Europe,yes,yes,yes,yes
Google,S11,0.36272,0.051788,0.0283,0,0.184,0,0,0.0986,400,600,4,16,100,no,no,both,no,no upfront,No commitment,Spot,SSD,Windows,no,no,Europe,yes,yes,yes,yes
Google,S12,0.1863,0.051788,0.0283,0,0.007577,0,0,0.0986,400,600,4,16,100,no,no,both,no,no upfront,No commitment,Spot,SSD,Linux,no,no,Europe,yes,yes,yes,yes
Google,S13,0.2139,0.108772,0.0065,0,0,0,0,0.0986,500,600,4,16,100,no,no,both,no,no upfront,1 Year commitment,On Demand,Standard,free,no,no,Europe,yes,yes,yes,yes
Google,S14,0.3979,0.108772,0.0065,0,0.184,0,0,0.0986,500,600,4,16,100,no,no,both,no,no upfront,1 Year commitment,On Demand,Standard,Windows,no,no,Europe,yes,yes,yes,yes
Google,S15,0.22148,0.108772,0.0065,0,0.007577,0,0,0.0986,500,600,4,16,100,no,no,both,no,no upfront,1 Year commitment,On Demand,Standard,Linux,no,no,Europe,yes,yes,yes,yes
Google,S16,0.2357,0.108772,0.0283,0,0,0,0,0.0986,500,600,4,16,100,no,no,both,no,no upfront,1 Year commitment,On Demand,SSD,free,no,no,Europe,yes,yes,yes,yes
Google,S17,0.4197,0.108772,0.0283,0,0.184,0,0,0.0986,500,600,4,16,100,no,no,both,no,no upfront,1 Year commitment,On Demand,SSD,Windows,no,no,Europe,yes,yes,yes,yes
Google,S18,0.30903,0.108772,0.0283,0,0.007577,0,0,0.1644,500,1000,4,16,100,no,no,both,no,no upfront,1 Year commitment,On Demand,SSD,Linux,no,no,Europe,yes,yes,yes,yes
Google,S19,0.24857,0.077688,0.0065,0,0,0,0,0.1644,500,1000,4,16,100,no,no,both,no,no upfront,3 Year commitment,On Demand,Standard,free,no,no,Europe,yes,yes,yes,yes
Google,S20,0.43257,0.077688,0.0065,0,0.184,0,0,0.1644,500,1000,4,16,100,no,no,both,no,no upfront,3 Year commitment,On Demand,Standard,Windows,no,no,Europe,yes,yes,yes,yes
Google,S21,0.25615,0.077688,0.0065,0,0.007577,0,0,0.1644,500,1000,4,16,100,no,no,both,no,no upfront,3 Year commitment,On Demand,Standard,Linux,no,no,Europe,yes,yes,yes,yes
Google,S22,0.27037,0.077688,0.0283,0,0,0,0,0.1644,500,1000,4,16,100,no,no,both,no,no upfront,3 Year commitment,On Demand,SSD,free,no,no,Europe,yes,yes,yes,yes
Google,S23,0.45437,0.077688,0.0283,0,0.184,0,0,0.1644,500,1000,4,16,100,no,no,both,no,no upfront,3 Year commitment,On Demand,SSD,Windows,no,no,Europe,yes,yes,yes,yes
Google,S24,0.27795,0.077688,0.0283,0,0.007577,0,0,0.1644,500,1000,4,16,100,no,no,both,no,no upfront,3 Year commitment,On Demand,SSD,Linux,no,no,Europe,yes,yes,yes,yes
Google,S25,0.45583,0.172668,0.0133,0.1,0,0,0.0054795,0.1644,400,1000,4,16,100,yes,yes,both,no,no upfront,No commitment,On Demand,Standard,free,no,no,Europe,yes,yes,yes,yes
Google,S26,0.63983,0.172668,0.0133,0.1,0.184,0,0.0054795,0.1644,400,1000,4,16,100,yes,yes,both,no,no upfront,No commitment,On Demand,Standard,Windows,no,no,Europe,yes,yes,yes,yes
Google,S27,0.46341,0.172668,0.0133,0.1,0.007577,0,0.0054795,0.1644,400,1000,4,16,100,yes,yes,both,no,no upfront,No commitment,On Demand,Standard,Linux,no,no,Europe,yes,yes,yes,yes
Google,S28,0.49913,0.172668,0.0566,0.1,0,0,0.0054795,0.1644,400,1000,4,16,100,yes,yes,both,no,no upfront,No commitment,On Demand,SSD,free,no,no,Europe,yes,yes,yes,yes
Google,S29,0.68313,0.172668,0.0566,0.1,0.184,0,0.0054795,0.1644,400,1000,4,16,100,yes,yes,both,no,no upfront,No commitment,On Demand,SSD,Windows,no,no,Europe,yes,yes,yes,yes
Google,S30,0.50671,0.172668,0.0566,0.1,0.007577,0,0.0054795,0.1644,400,1000,4,16,100,yes,yes,both,no,no upfront,No commitment,On Demand,SSD,Linux,no,no,Europe,yes,yes,yes,yes
Google,S31,0.77331,0.051788,0.0133,0.1,0,0,0.0054795,0.6027,400,4000,4,16,100,yes,yes,both,no,no upfront,No commitment,Spot,Standard,free,no,no,Europe,yes,yes,yes,yes
Google,S32,0.95731,0.051788,0.0133,0.1,0.184,0,0.0054795,0.6027,400,4000,4,16,100,yes,yes,both,no,no upfront,No commitment,Spot,Standard,Windows,no,no,Europe,yes,yes,yes,yes
Google,S33,0.78088,0.051788,0.0133,0.1,0.007577,0,0.0054795,0.6027,400,4000,4,16,100,yes,yes,both,no,no upfront,No commitment,Spot,Standard,Linux,no,no,Europe,yes,yes,yes,yes
Google,S34,0.81661,0.051788,0.0566,0.1,0,0,0.0054795,0.6027,400,4000,4,16,100,yes,yes,both,no,no upfront,No commitment,Spot,SSD,free,no,no,Europe,yes,yes,yes,yes
Google,S35,1.00061,0.051788,0.0566,0.1,0.184,0,0.0054795,0.6027,400,4000,4,16,100,yes,yes,both,no,no upfront,No commitment,Spot,SSD,Windows,no,no,Europe,yes,yes,yes,yes
Google,S36,0.82418,0.051788,0.0566,0.1,0.007577,0,0.0054795,0.6027,400,4000,4,16,100,yes,yes,both,no,no upfront,No commitment,Spot,SSD,Linux,no,no,Europe,yes,yes,yes,yes
Google,S37,0.83029,0.108772,0.0133,0.1,0,0,0.0054795,0.6027,400,4000,4,16,100,yes,yes,both,no,no upfront,1 Year commitment,On Demand,Standard,free,no,no,Europe,yes,yes,yes,yes
Google,S38,1.01429,0.108772,0.0133,0.1,0.184,0,0.0054795,0.6027,400,4000,4,16,100,yes,yes,both,no,no upfront,1 Year commitment,On Demand,Standard,Windows,no,no,Europe,yes,yes,yes,yes
Google,S39,0.39951,0.108772,0.0133,0.1,0.007577,0,0.0054795,0.1644,400,1000,4,16,100,yes,yes,both,no,no upfront,1 Year commitment,On Demand,Standard,Linux,no,no,Europe,yes,yes,yes,yes
Google,S40,0.43524,0.108772,0.0566,0.1,0,0,0.0054795,0.1644,400,1000,4,16,100,yes,yes,both,no,no upfront,1 Year commitment,On Demand,SSD,free,no,no,Europe,yes,yes,yes,yes
Google,S41,0.55348,0.108772,0.0566,0.1,0.184,0,0.0054795,0.0986,400,600,4,16,100,yes,yes,both,no,no upfront,1 Year commitment,On Demand,SSD,Windows,no,no,Europe,yes,yes,yes,yes
Google,S42,0.37706,0.108772,0.0566,0.1,0.007577,0,0.0054795,0.0986,400,600,4,16,100,yes,yes,both,no,no upfront,1 Year commitment,On Demand,SSD,Linux,no,no,Europe,yes,yes,yes,yes
Google,S43,0.2951,0.077688,0.0133,0.1,0,0,0.0054795,0.0986,400,600,4,16,100,yes,yes,both,no,no upfront,3 Year commitment,On Demand,Standard,free,no,no,Europe,yes,yes,yes,yes
Google,S44,0.47499,0.077688,0.0133,0.1,0.184,0,0.0013699,0.0986,100,600,4,16,100,yes,yes,both,no,no upfront,3 Year commitment,On Demand,Standard,Windows,no,no,Europe,yes,yes,yes,yes
Google,S45,0.29857,0.077688,0.0133,0.1,0.007577,0,0.0013699,0.0986,100,600,4,16,100,yes,yes,both,no,no upfront,3 Year commitment,On Demand,Standard,Linux,no,no,Europe,yes,yes,yes,yes
Google,S46,0.33429,0.077688,0.0566,0.1,0,0,0.0013699,0.0986,100,600,4,16,100,yes,yes,both,no,no upfront,3 Year commitment,On Demand,SSD,free,no,no,Europe,yes,yes,yes,yes
Google,S47,0.51829,0.077688,0.0566,0.1,0.184,0,0.0013699,0.0986,100,600,4,16,100,yes,yes,both,no,no upfront,3 Year commitment,On Demand,SSD,Windows,no,no,Europe,yes,yes,yes,yes
Google,S48,0.34187,0.077688,0.0566,0.1,0.007577,0,0.0013699,0.0986,100,600,4,16,100,yes,yes,both,no,no upfront,3 Year commitment,On Demand,SSD,Linux,no,no,Europe,yes,yes,yes,yes
Google,S49,0.44311,0.172668,0.0266,0.1,0,0.04384,0.0013699,0.0986,100,600,4,16,200,yes,yes,both,no,no upfront,No commitment,On Demand,Standard,free,yes,no,Europe,yes,yes,yes,yes
Google,S50,0.69286,0.172668,0.0266,0.1,0.184,0.04384,0.0013699,0.1644,100,1000,4,16,200,yes,yes,both,no,no upfront,No commitment,On Demand,Standard,Windows,yes,no,Europe,yes,yes,yes,yes
Google,S51,0.51644,0.172668,0.0266,0.1,0.007577,0.04384,0.0013699,0.1644,100,1000,4,16,200,yes,yes,both,no,no upfront,No commitment,On Demand,Standard,Linux,yes,no,Europe,yes,yes,yes,yes
Google,S52,0.59566,0.172668,0.1134,0.1,0,0.04384,0.0013699,0.1644,100,1000,4,16,200,yes,yes,both,no,no upfront,No commitment,On Demand,SSD,free,yes,no,Europe,yes,yes,yes,yes
Google,S53,0.77966,0.172668,0.1134,0.1,0.184,0.04384,0.0013699,0.1644,100,1000,4,16,200,yes,yes,both,no,no upfront,No commitment,On Demand,SSD,Windows,yes,no,Europe,yes,yes,yes,yes
Google,S54,0.60324,0.172668,0.1134,0.1,0.007577,0.04384,0.0013699,0.1644,100,1000,4,16,200,yes,yes,both,no,no upfront,No commitment,On Demand,SSD,Linux,yes,no,Europe,yes,yes,yes,yes
Google,S55,0.38798,0.051788,0.0266,0.1,0,0.04384,0.0013699,0.1644,100,1000,4,16,200,yes,yes,both,no,no upfront,No commitment,Spot,Standard,free,yes,no,Europe,yes,yes,yes,yes
Google,S56,0.57198,0.051788,0.0266,0.1,0.184,0.04384,0.0013699,0.1644,100,1000,4,16,200,yes,yes,both,no,no upfront,No commitment,Spot,Standard,Windows,yes,no,Europe,yes,yes,yes,yes
Google,S57,0.39556,0.051788,0.0266,0.1,0.007577,0.04384,0.0013699,0.1644,100,1000,4,16,200,yes,yes,both,no,no upfront,No commitment,Spot,Standard,Linux,yes,no,Europe,yes,yes,yes,yes
Google,S58,0.47478,0.051788,0.1134,0.1,0,0.04384,0.0013699,0.1644,100,1000,4,16,200,yes,yes,both,no,no upfront,No commitment,Spot,SSD,free,yes,no,Europe,yes,yes,yes,yes
Google,S59,0.65878,0.051788,0.1134,0.1,0.184,0.04384,0.0013699,0.1644,100,1000,4,16,200,yes,yes,both,no,no upfront,No commitment,Spot,SSD,Windows,yes,no,Europe,yes,yes,yes,yes
Google,S60,0.48236,0.051788,0.1134,0.1,0.007577,0.04384,0.0013699,0.1644,100,1000,4,16,200,yes,yes,both,no,no upfront,No commitment,Spot,SSD,Linux,yes,no,Europe,yes,yes,yes,yes
Google,S61,0.44497,0.108772,0.0266,0.1,0,0.04384,0.0013699,0.1644,100,1000,4,16,200,yes,yes,both,no,no upfront,1 Year commitment,On Demand,Standard,free,yes,no,Europe,yes,yes,yes,yes
Google,S62,0.62897,0.108772,0.0266,0.1,0.184,0.04384,0.0013699,0.1644,100,1000,4,16,200,yes,yes,both,no,no upfront,1 Year commitment,On Demand,Standard,Windows,yes,no,Europe,yes,yes,yes,yes
Google,S63,0.45254,0.108772,0.0266,0.1,0.007577,0.04384,0.0013699,0.1644,100,1000,4,16,200,yes,yes,both,no,no upfront,1 Year commitment,On Demand,Standard,Linux,yes,no,Europe,yes,yes,yes,yes
Google,S64,0.53177,0.108772,0.1134,0.1,0,0.04384,0.0013699,0.1644,100,1000,4,16,200,yes,yes,both,no,no upfront,1 Year commitment,On Demand,SSD,free,yes,no,Europe,yes,yes,yes,yes
Google,S65,0.71577,0.108772,0.1134,0.1,0.184,0.04384,0.0013699,0.1644,100,1000,4,16,200,yes,yes,both,no,no upfront,1 Year commitment,On Demand,SSD,Windows,yes,no,Europe,yes,yes,yes,yes
Google,S66,0.53934,0.108772,0.1134,0.1,0.007577,0.04384,0.0013699,0.1644,100,1000,4,16,200,yes,yes,both,no,no upfront,1 Year commitment,On Demand,SSD,Linux,yes,no,Europe,yes,yes,yes,yes
Google,S67,0.41388,0.077688,0.0266,0.1,0,0.04384,0.0013699,0.1644,100,1000,4,16,200,yes,yes,both,no,no upfront,3 Year commitment,On Demand,Standard,free,yes,no,Europe,yes,yes,yes,yes
Google,S68,0.59788,0.077688,0.0266,0.1,0.184,0.04384,0.0013699,0.1644,100,1000,4,16,200,yes,yes,both,no,no upfront,3 Year commitment,On Demand,Standard,Windows,yes,no,Europe,yes,yes,yes,yes
Google,S69,0.42146,0.077688,0.0266,0.1,0.007577,0.04384,0.0013699,0.1644,100,1000,4,16,200,yes,yes,both,no,no upfront,3 Year commitment,On Demand,Standard,Linux,yes,no,Europe,yes,yes,yes,yes
Google,S70,0.50068,0.077688,0.1134,0.1,0,0.04384,0.0013699,0.1644,100,1000,4,16,200,yes,yes,both,no,no upfront,3 Year commitment,On Demand,SSD,free,yes,no,Europe,yes,yes,yes,yes
Google,S71,0.68468,0.077688,0.1134,0.1,0.184,0.04384,0.0013699,0.1644,100,1000,4,16,200,yes,yes,both,no,no upfront,3 Year commitment,On Demand,SSD,Windows,yes,no,Europe,yes,yes,yes,yes
Google,S72,0.50826,0.077688,0.1134,0.1,0.007577,0.04384,0.0013699,0.1644,100,1000,4,16,200,yes,yes,both,no,no upfront,3 Year commitment,On Demand,SSD,Linux,yes,no,Europe,yes,yes,yes,yes
Google,S73,0.96363,0.232924,0.0266,0.1,0,0,0.0013699,0.6027,100,4000,4,32,200,yes,yes,both,no,no upfront,No commitment,On Demand,Standard,free,no,no,Europe,yes,yes,yes,yes
Google,S74,1.14763,0.232924,0.0266,0.1,0.184,0,0.0013699,0.6027,100,4000,4,32,200,yes,yes,both,no,no upfront,No commitment,On Demand,Standard,Windows,no,no,Europe,yes,yes,yes,yes
Google,S75,0.97324,0.232924,0.0266,0.1,0.009609,0,0.0013699,0.6027,100,4000,4,32,200,yes,yes,both,no,no upfront,No commitment,On Demand,Standard,Linux,no,no,Europe,yes,yes,yes,yes
Google,S76,1.05043,0.232924,0.1134,0.1,0,0,0.0013699,0.6027,100,4000,4,32,200,yes,yes,both,no,no upfront,No commitment,On Demand,SSD,free,no,no,Europe,yes,yes,yes,yes
Google,S77,1.23443,0.232924,0.1134,0.1,0.184,0,0.0013699,0.6027,100,4000,4,32,200,yes,yes,both,no,no upfront,No commitment,On Demand,SSD,Windows,no,no,Europe,yes,yes,yes,yes
Google,S78,1.06004,0.232924,0.1134,0.1,0.009609,0,0.0013699,0.6027,100,4000,4,32,200,yes,yes,both,no,no upfront,No commitment,On Demand,SSD,Linux,no,no,Europe,yes,yes,yes,yes
Google,S79,0.80056,0.069852,0.0266,0.1,0,0,0.0013699,0.6027,100,4000,4,32,200,yes,yes,both,no,no upfront,No commitment,Spot,Standard,free,no,no,Europe,yes,yes,yes,yes
Google,S80,0.99689,0.069852,0.0266,0.1,0.184,0,0.0136986,0.6027,1000,4000,4,32,200,yes,yes,both,no,no upfront,No commitment,Spot,Standard,Windows,no,no,Europe,yes,yes,yes,yes
Google,S81,0.8225,0.069852,0.0266,0.1,0.009609,0,0.0136986,0.6027,1000,4000,4,32,200,yes,yes,both,no,no upfront,No commitment,Spot,Standard,Linux,no,no,Europe,yes,yes,yes,yes
Google,S82,0.89969,0.069852,0.1134,0.1,0,0,0.0136986,0.6027,1000,4000,4,32,200,yes,yes,both,no,no upfront,No commitment,Spot,SSD,free,no,no,Europe,yes,yes,yes,yes
Google,S83,1.08369,0.069852,0.1134,0.1,0.184,0,0.0136986,0.6027,1000,4000,4,32,200,yes,yes,both,no,no upfront,No commitment,Spot,SSD,Windows,no,no,Europe,yes,yes,yes,yes
Google,S84,0.47094,0.069852,0.1134,0.1,0.009609,0,0.0136986,0.1644,1000,1000,4,32,200,yes,yes,both,no,no upfront,No commitment,Spot,SSD,Linux,no,no,Europe,yes,yes,yes,yes
Google,S85,0.6504,0.3457184,0.0266,0.1,0,0,0.0136986,0.1644,1000,1000,4,32,200,yes,yes,both,no,no upfront,1 Year commitment,On Demand,Standard,free,no,yes,Europe,yes,yes,yes,yes
Google,S86,0.8344,0.3457184,0.0266,0.1,0.184,0,0.0136986,0.1644,1000,1000,4,32,200,yes,yes,both,no,no upfront,1 Year commitment,On Demand,Standard,Windows,no,yes,Europe,yes,yes,yes,yes
Google,S87,0.94768,0.3457184,0.0266,0.1,0.009609,0,0.0136986,0.4521,1000,3000,4,32,200,yes,yes,both,no,no upfront,1 Year commitment,On Demand,Standard,Linux,no,yes,Europe,yes,yes,yes,yes
Google,S88,1.02487,0.3457184,0.1134,0.1,0,0,0.0136986,0.4521,1000,3000,4,32,200,yes,yes,both,no,no upfront,1 Year commitment,On Demand,SSD,free,no,yes,Europe,yes,yes,yes,yes
Google,S89,1.20887,0.3457184,0.1134,0.1,0.184,0,0.0136986,0.4521,1000,3000,4,32,200,yes,yes,both,no,no upfront,1 Year commitment,On Demand,SSD,Windows,no,yes,Europe,yes,yes,yes,yes
Google,S90,1.03448,0.3457184,0.1134,0.1,0.009609,0,0.0136986,0.4521,1000,3000,4,32,200,yes,yes,both,no,no upfront,1 Year commitment,On Demand,SSD,Linux,no,yes,Europe,yes,yes,yes,yes
Google,S91,0.53552,0.2376824,0.0266,0.1,0,0,0.0068493,0.1644,500,1000,4,32,200,yes,yes,both,no,no upfront,3 Year commitment,On Demand,Standard,free,no,yes,Europe,yes,yes,yes,yes
Google,S92,0.71952,0.2376824,0.0266,0.1,0.184,0,0.0068493,0.1644,500,1000,4,32,200,yes,yes,both,no,no upfront,3 Year commitment,On Demand,Standard,Windows,no,yes,Europe,yes,yes,yes,yes
Google,S93,0.54512,0.2376824,0.0266,0.1,0.009609,0,0.0068493,0.1644,500,1000,4,32,200,yes,yes,both,no,no upfront,3 Year commitment,On Demand,Standard,Linux,no,yes,Europe,yes,yes,yes,yes
Google,S94,0.62232,0.2376824,0.1134,0.1,0,0,0.0068493,0.1644,500,1000,4,32,200,yes,yes,both,no,no upfront,3 Year commitment,On Demand,SSD,free,no,yes,Europe,yes,yes,yes,yes
Google,S95,0.80632,0.2376824,0.1134,0.1,0.184,0,0.0068493,0.1644,500,1000,4,32,200,yes,yes,both,no,no upfront,3 Year commitment,On Demand,SSD,Windows,no,yes,Europe,yes,yes,yes,yes
Google,S96,0.63192,0.2376824,0.1134,0.1,0.009609,0,0.0068493,0.1644,500,1000,4,32,200,yes,yes,both,no,no upfront,3 Year commitment,On Demand,SSD,Linux,no,yes,Europe,yes,yes,yes,yes
Google,S97,0.71668,0.4321472,0.0133,0.1,0,0,0.0068493,0.1644,500,1000,4,32,100,yes,yes,both,no,no upfront,No commitment,On Demand,Standard,free,no,yes,Europe,yes,yes,yes,yes
Google,S98,0.90068,0.4321472,0.0133,0.1,0.184,0,0.0068493,0.1644,500,1000,4,32,100,yes,yes,both,no,no upfront,No commitment,On Demand,Standard,Windows,no,yes,Europe,yes,yes,yes,yes
